ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.42066666666666663,0.35705156488165835,0.42071724547115563,0.7054131054131054,0.40526762063969146,0.4843784362949941,0.9458968284356319,0.9507500427743363,0.49788879155591426,0.7371121473327797,0.699844549591855,0.4822729639683775,0.5107286013011711,1.0,poga_forget_01_05,john
