ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.2253333333333333,0.32704769032166475,0.374945215443126,0.63988603988604,0.3963975161038967,0.473482359529556,0.4134204996589015,0.8071340400266022,0.440408163041621,0.1758085679605234,0.4753618255900303,0.562041324319521,0.40379548085378847,1.0,po_forget_01_05,john
