ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.124,0.33410208670928576,0.36273848365590067,0.47777777777777775,0.42847472391309216,0.5336497305115504,0.4858489758591954,0.5394876330148709,0.4147161203375455,0.06711009953508056,0.005880260482750191,0.4166393605221558,0.3404146747242965,1.0,poga_forget_10_05,john
