ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.054000000000000006,0.3180739273167552,0.4224039925620978,0.23176638176638176,0.40984054454233626,0.582885182942132,0.4963187463387565,0.5507320326923607,0.43291022771051607,0.04020779004237504,0.00010586641649438573,0.42111708847312085,0.23291529237301853,1.0,poga_forget_10_10,john
