ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.075,0.28944049189783266,0.42486420590747703,0.23247863247863249,0.3723404365009707,0.5079985909927562,0.44581206210812696,0.510371120157571,0.40106090307090314,0.003111628709454796,3.1935711650230993e-23,0.504604709403523,0.25866896381346016,1.0,poga_forget_05_10,john
