ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.24866666666666667,0.3441273312371942,0.42710376171186154,0.6334757834757834,0.3627455472723219,0.4356203686921536,0.5661997501085164,0.29287363391881455,0.48981952160331,0.36635017447931545,0.012287337165778543,0.6096722080078396,0.3892431529753269,1.0,ga_forget_01_05,john
