ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.31533333333333335,0.34289565345782874,0.3904122635241706,0.7096866096866097,0.4034867862868934,0.4804132424113832,0.9117219256926188,0.9488156228352849,0.486883397097402,0.17044209749046946,0.8080803343860649,0.48919877189079386,0.4781475336038556,1.0,po_forget_10_5,john
