ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.3453333333333333,0.3445862934789828,0.3981590997343997,0.6726495726495727,0.4086691504767603,0.4866665209283203,0.9624822116889126,0.9672034330559965,0.49341801407136227,0.17003319685075344,0.7902773776352154,0.4833773466424351,0.48920139639701715,1.0,po_forget_10_10,john
