ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.304,0.3530789643495589,0.41396203940947757,0.6747863247863248,0.41962509793035757,0.5031299095311331,0.8264073101895264,0.9158682433789272,0.4805226530321747,0.18678389635852477,0.7427283679145077,0.49869242200819897,0.47941307855624915,1.0,po_forget_05_05,john
